addr,name,src_file
0x251ff0,MEM_print,config/symbol_addrs.txt
0x252010,MEM_printclassf,config/symbol_addrs.txt
0x255860,cCommSystem_construct,config/symbol_addrs.txt
0x2558c0,cCommSystem_cCommSystem,config/symbol_addrs.txt
0x2559b0,cCommSystem__cCommSystem,config/symbol_addrs.txt
0x255a10,cCommSystem_getSignature,config/symbol_addrs.txt
0x255bf8,cCommSystem_openDSockChannel,config/symbol_addrs.txt
0x256bb0,RpcAlloc,config/symbol_addrs.txt
0x256bf8,cGameComm_construct,config/symbol_addrs.txt
0x258448,cGameComm_syncGame,config/symbol_addrs.txt
0x259288,cDirtysock_tag_TagFieldSetUnk,config/symbol_addrs.txt
0x259310,cDirtysock_tag_TagFieldGetUnk,config/symbol_addrs.txt
0x268890,cBXString_cBXString,config/symbol_addrs.txt
0x26b310,cPathSys_resolvePaths,config/symbol_addrs.txt
0x26c458,cPlaybackMan_cPlaybackMan,config/symbol_addrs.txt
0x26c5f8,cPlaybackMan_update,config/symbol_addrs.txt
0x26c6e8,cPlaybackMan_initLocation,config/symbol_addrs.txt
0x26dbf0,cReplay_restoreFrame,config/symbol_addrs.txt
0x26ddc0,cReplay_restoreBucket,config/symbol_addrs.txt
0x26ded8,cReplay_restoreObject,config/symbol_addrs.txt
0x26e340,cReplay_restoreDeadBucket,config/symbol_addrs.txt
0x26e908,cReplayFramePtr_initBlock,config/symbol_addrs.txt
0x26e9b0,cReplayFramePtr_readRewind,config/symbol_addrs.txt
0x26ed90,cReplayFramePtr_getFrameBlock,config/symbol_addrs.txt
0x270070,cReplay_addCache,config/symbol_addrs.txt
0x2706f0,cReplay_stopAutoReplay,config/symbol_addrs.txt
0x2753b8,cScriptAnimBankManager_cScriptAnimBankManager,config/symbol_addrs.txt
0x275500,cScriptAnimBankManager_LinkBank,config/symbol_addrs.txt
0x275828,cDataManager_cDataManager,config/symbol_addrs.txt
0x278358,cSSXScriptEngine_Load,config/symbol_addrs.txt
0x27b0c0,cSSXScriptEngine_GetScriptFromCategory,config/symbol_addrs.txt
0x281f30,cBXScriptEngine_SetupBXEngine,config/symbol_addrs.txt
0x283450,cScriptSoundBankManager_cScriptSoundBankManager,config/symbol_addrs.txt
0x2838e8,cVidEngine_ReadyVideo,config/symbol_addrs.txt
0x283e60,__sti__all_in_one_scripter_cpp,config/symbol_addrs.txt
0x284bb0,SSXAUDIO_Init,config/symbol_addrs.txt
0x2862a8,cSSXAudio_FrontEndLoad,config/symbol_addrs.txt
0x28a1e8,cAsyncSys_ASYNCSYS_Init,config/symbol_addrs.txt
0x28b588,cBankInstance_AllocMem,config/symbol_addrs.txt
0x28b8d8,cBankInstance_OnAsyncMainMemAlloc,config/symbol_addrs.txt
0x28b9b8,cBankManager_cBankManager,config/symbol_addrs.txt
0x28fd00,cBankSys_cBankSys,config/symbol_addrs.txt
0x2a9350,cSndPlayOpts_cSndPlayOpts,config/symbol_addrs.txt
0x2a99d8,cStreamInstance_cStreamInstance,config/symbol_addrs.txt
0x2aa490,cStreamSys_cStreamSys,config/symbol_addrs.txt
0x2acd08,cBankMonitor_cBankMonitor,config/symbol_addrs.txt
0x2acfe0,cBankMonitor_BANKMONITOR_Create,config/symbol_addrs.txt
0x2b4b08,WORLDTRIGGERMANAGER_Init,config/symbol_addrs.txt
0x2b58d0,cWorldTriggerManager_cWorldTriggerManager,config/symbol_addrs.txt
0x2b5a18,cWorldTriggerManager_LoadTriggerInfo,config/symbol_addrs.txt
0x2b9100,bxLogPrint,config/symbol_addrs.txt
0x2c03a8,cWorldPainterQuery_reset,config/symbol_addrs.txt
0x2c03e8,cWorldPainterMan_reset,config/symbol_addrs.txt
0x2c0408,cWorldPainterQuery_cWorldPainterQuery,config/symbol_addrs.txt
0x2c0a58,cWorldPainterMan_getQuery,config/symbol_addrs.txt
0x2c17d0,cQuadTree_getFreeNode,config/symbol_addrs.txt
0x2c1da8,cQuadTree_exportTree,config/symbol_addrs.txt
0x2c6f78,cConsoleConfig_setTimeString,config/symbol_addrs.txt
0x2c8348,HUFF_about,config/symbol_addrs.txt
0x2ca100,HUFF_encode,config/symbol_addrs.txt
0x2ca258,cMenuItem_cMenuItem,config/symbol_addrs.txt
0x2cbcc8,cMenu_addItem,config/symbol_addrs.txt
0x2cccc8,cSubMenuItem_cSubMenuItem,config/symbol_addrs.txt
0x2cd2a0,cNullMenuItem_cNullMenuItem,config/symbol_addrs.txt
0x2cd350,cSpaceMenuItem_cSpaceMenuItem,config/symbol_addrs.txt
0x2cd8f8,cIntMenuItem_cIntMenuItem,config/symbol_addrs.txt
0x2cdce8,cFloatMenuItem_cFloatMenuItem,config/symbol_addrs.txt
0x2ce3a0,cAngleMenuItem_render,config/symbol_addrs.txt
0x2ced20,cColorMenuItem__cColorMenuItem,config/symbol_addrs.txt
0x2cf908,cExpandMenuItem_addItem,config/symbol_addrs.txt
0x2cff28,cRGBTitleMenuItem_cRGBTitleMenuItem,config/symbol_addrs.txt
0x2d02b0,cARGBMenuItem_cARGBMenuItem,config/symbol_addrs.txt
0x2d1ce0,cObjectInterface_getInstanceMan,config/symbol_addrs.txt
0x2d2510,get_float,config/symbol_addrs.txt
0x2d2558,get_uint,config/symbol_addrs.txt
0x2d25a0,get_t3Vector,config/symbol_addrs.txt
0x2d27b0,get_string,config/symbol_addrs.txt
0x2d2868,get_data,config/symbol_addrs.txt
0x2d48f0,cAngerFX_cAngerFX,config/symbol_addrs.txt
0x2d5778,tActiveAvalancheNode_getFrameData,config/symbol_addrs.txt
0x2d66a0,tAvalancheNode_calculate,config/symbol_addrs.txt
0x2d7c00,tActiveAvalancheNode_calculateScale,config/symbol_addrs.txt
0x2d7e60,tActiveAvalanche_buildArray,config/symbol_addrs.txt
0x2d92d0,cAvalanche_addAvalancheNode,config/symbol_addrs.txt
0x2d97a8,cAvalanche_triggerAvalanche,config/symbol_addrs.txt
0x2d9d68,cAvalanche_readFromReplayFrame,config/symbol_addrs.txt
0x2da028,cAvalanche_resolveDataPointers,config/symbol_addrs.txt
0x2da390,cBoardSparkFX_cBoardSparkFX,config/symbol_addrs.txt
0x2db6d8,cCrowdRender2D_cCrowdRender2D__Fi,config/symbol_addrs.txt
0x2db700,cCrowdRender2D__cCrowdRender2D__FPii,config/symbol_addrs.txt
0x2db748,cCrowdRender2D_init__Fv,config/symbol_addrs.txt
0x2db890,cCrowdRender2D_purge__FPi,config/symbol_addrs.txt
0x2db980,cCrowdRender2D_constructCrowdAnim2D__FPv,config/symbol_addrs.txt
0x2db9c8,cCrowdAnim2D_cCrowdAnim2D__FPvT0,config/symbol_addrs.txt
0x2dba08,cCrowdAnim2D_advanceFrame,config/symbol_addrs.txt
0x2dbac0,cCrowdAnim2D_update,config/symbol_addrs.txt
0x2dcb88,cBoardWakeFX_cBoardWakeFX,config/symbol_addrs.txt
0x2e81e8,cBoardTrailFX_initialize,config/symbol_addrs.txt
0x2ec3e0,cLensFxMan_construct,config/symbol_addrs.txt
0x2ee7c8,cRenderStateMan_SnowFlakeColourR,config/symbol_addrs.txt
0x2ee810,cRenderStateMan_SnowFlakeColourG,config/symbol_addrs.txt
0x2ee858,cRenderStateMan_SnowFlakeColourB,config/symbol_addrs.txt
0x2ef2d8,cRenderStateMan_readFromReplayFrame,config/symbol_addrs.txt
0x2f0548,cPSPVisualEffectsMan_cPSPVisualEffectsMan,config/symbol_addrs.txt
0x2f5298,cWorldLightMan_initLightCache,config/symbol_addrs.txt
0x2fae38,checkActiveNode,config/symbol_addrs.txt
0x2fe840,cViewer_addParticle,config/symbol_addrs.txt
0x307598,cWScriptProcess_cWScriptProcess,config/symbol_addrs.txt
0x3094c8,cWScriptMan_addProcess,config/symbol_addrs.txt
0x309568,cWScriptMan_addProcess1,config/symbol_addrs.txt
0x30d8b8,cAnimModel_addModelPartLOD,config/symbol_addrs.txt
0x30dbd0,cAnimModel_compile,config/symbol_addrs.txt
0x3115c8,cAIAnimEventMap_getBlendInTime,config/symbol_addrs.txt
0x3118d0,cRiderAnimBase_cRiderAnimBase,config/symbol_addrs.txt
0x311b48,cRiderAnimBase_changeHeadingOffset,config/symbol_addrs.txt
0x311bf0,cRiderAnimBase_changeOrientationOffset,config/symbol_addrs.txt
0x3128e8,cRiderAnimBase_play,config/symbol_addrs.txt
0x313a10,cAnimSequence_fadeWeight,config/symbol_addrs.txt
0x314760,cAnimSequencer_getSequence,config/symbol_addrs.txt
0x314cb0,cMdfArchive_getModelPartByIndex,config/symbol_addrs.txt
0x3150b0,cGameAnimMap_testResolve,config/symbol_addrs.txt
0x316898,cBigFile_cBigFile,config/symbol_addrs.txt
0x3168b0,cBigFile_cBigFile1,config/symbol_addrs.txt
0x3168e8,cBigFile__cBigFile,config/symbol_addrs.txt
0x316930,cBigFile_close,config/symbol_addrs.txt
0x316978,cBigFile_open,config/symbol_addrs.txt
0x316a48,cBlockMan_init,config/symbol_addrs.txt
0x316cd0,cAppMan_cAppMan,config/symbol_addrs.txt
0x316d28,cAppMan__cAppMan,config/symbol_addrs.txt
0x316d60,cAppMan_run,config/symbol_addrs.txt
0x316ef8,cAppMan_setNextModule,config/symbol_addrs.txt
0x316f00,cAppMan_mainLoop,config/symbol_addrs.txt
0x317328,cAppMan_checkHalt,config/symbol_addrs.txt
0x317400,cAppMan_loadexecpurge,config/symbol_addrs.txt
0x317458,cExecutionMan_halt,config/symbol_addrs.txt
0x3174a8,cExecutionMan_checkHalt,config/symbol_addrs.txt
0x317618,tHashName32_getHashValue__FPUiPc,config/symbol_addrs.txt
0x317670,GetHashValue32__FPc,config/symbol_addrs.txt
0x317690,tHashName64_getHashValue__FPUlPc,config/symbol_addrs.txt
0x3176f0,GetHashValue64__FPc,config/symbol_addrs.txt
0x317710,func_00317710,src/hashvalue.cpp
0x317798,func_00317798,src/hashvalue.cpp
0x3177c8,BXsrand__FUi,config/symbol_addrs.txt
0x3177f0,BXrand__Fv,config/symbol_addrs.txt
0x317810,AIrand,config/symbol_addrs.txt
0x317830,AIrandf__Fff,config/symbol_addrs.txt
0x317890,func_00317890__Fff,config/symbol_addrs.txt
0x3178e0,func_003178E0,src/bxrandom.cpp
0x317908,func_00317908,src/bxrandom.cpp
0x317930,func_00317930,src/bxrandom.cpp
0x317958,cBxPseudoRng_Seed,config/symbol_addrs.txt
0x317a08,cBxPseudoRng_NextInt,config/symbol_addrs.txt
0x317d20,operator_new1,config/symbol_addrs.txt
0x317d48,operator_new2,config/symbol_addrs.txt
0x317d70,cMemMan_alloc,config/symbol_addrs.txt
0x317e30,operator_new,config/symbol_addrs.txt
0x317e50,operator_delete__FPi,config/symbol_addrs.txt
0x317e98,cMemMan_free,config/symbol_addrs.txt
0x317f38,BXFILE_exists,config/symbol_addrs.txt
0x317fe8,cBXString_cBXString1,config/symbol_addrs.txt
0x318040,cBXString_Realloc,config/symbol_addrs.txt
0x3180b8,cBXString_Reset,config/symbol_addrs.txt
0x318120,func_00318120,src/bx/bxstring.cpp
0x318188,cBXString_Resize,config/symbol_addrs.txt
0x3181e8,func_003181E8,src/bx/bxstring.cpp
0x318260,cBXString__cBXString,config/symbol_addrs.txt
0x3182d8,cBXString_cBXString2,config/symbol_addrs.txt
0x318350,func_00318350,src/bx/bxstring.cpp
0x3183d8,cBXString_InitFromCString,config/symbol_addrs.txt
0x318448,cBXString_operatorE,config/symbol_addrs.txt
0x3184e8,cBXString_cBXString4,config/symbol_addrs.txt
0x318540,func_00318540,src/bx/bxstring.cpp
0x3185c8,func_003185C8,src/bx/bxstring.cpp
0x318630,func_00318630,src/bx/bxstring.cpp
0x3186d0,func_003186D0,src/bx/bxstring.cpp
0x318760,func_00318760,src/bx/bxstring.cpp
0x3187c8,func_003187C8,src/bx/bxstring.cpp
0x318830,cBXString_ConcatImpl,config/symbol_addrs.txt
0x318910,cBXString_Concat,config/symbol_addrs.txt
0x318968,func_00318968,src/bx/bxstring.cpp
0x3189a0,func_003189A0,src/bx/bxstring.cpp
0x3189d0,func_003189D0,src/bx/bxstring.cpp
0x318a88,func_00318A88,src/bx/bxstring.cpp
0x318af8,func_00318AF8,src/bx/bxstring.cpp
0x318b40,func_00318B40,src/bx/bxstring.cpp
0x318bc0,func_00318BC0,src/bx/bxstring.cpp
0x318bf8,func_00318BF8,src/bx/bxstring.cpp
0x318c18,cBXString_FindLastOf,config/symbol_addrs.txt
0x318c60,func_00318C60,src/bx/bxstring.cpp
0x318ca0,cBXString_FindFirstOf,config/symbol_addrs.txt
0x318ce8,func_00318CE8,src/bx/bxstring.cpp
0x318d28,func_00318D28,src/bx/bxstring.cpp
0x318d90,func_00318D90,src/bx/bxstring.cpp
0x318df8,func_00318DF8,src/bx/bxstring.cpp
0x318e68,func_00318E68,src/bx/bxstring.cpp
0x318eb8,func_00318EB8,src/bx/bxstring.cpp
0x318f20,func_00318F20,src/bx/bxstring.cpp
0x318f58,func_00318F58,src/bx/bxstring.cpp
0x318f90,func_00318F90,src/bx/bxstring.cpp
0x319028,func_00319028,src/bx/bxstring.cpp
0x3190a8,cBXString_cBXString5,config/symbol_addrs.txt
0x319120,func_00319120,src/bx/bxstring.cpp
0x319170,func_00319170,src/bx/bxstring.cpp
0x319a30,cMemMan_initialize,config/symbol_addrs.txt
0x319bd8,cMemMan_internalResizeBlock,config/symbol_addrs.txt
0x319d20,cMemBlockMan_initialize,config/symbol_addrs.txt
0x31adb0,systemInit,config/symbol_addrs.txt
0x31af80,main,config/symbol_addrs.txt
0x31c350,md5_process,config/symbol_addrs.txt
0x31d368,md5_init,config/symbol_addrs.txt
0x31d3a8,md5_append,config/symbol_addrs.txt
0x31d4d0,md5_finish,config/symbol_addrs.txt
0x31d660,cCubicSplineInterpolant_initCommon,config/symbol_addrs.txt
0x320920,cExecutionMan__cExecutionMan,config/symbol_addrs.txt
0x320950,cExecutionMan_prepause,config/symbol_addrs.txt
0x320958,cExecutionMan_postpause,config/symbol_addrs.txt
0x320ca0,cInputMap_init,config/symbol_addrs.txt
0x320db0,cInputMap_loadMapFile,config/symbol_addrs.txt
0x320e18,cInputMap_compileMap,config/symbol_addrs.txt
0x320f10,cInputMap_purgeMapFile,config/symbol_addrs.txt
0x3217d0,cInputMapParser_lookupModifierName,config/symbol_addrs.txt
0x321880,cInputMapParser_lookupConfigName,config/symbol_addrs.txt
0x321af0,cInputMapParser_readToken,config/symbol_addrs.txt
0x3230e0,cInputMapParser_parseStatement,config/symbol_addrs.txt
0x323268,cInputMapParser_parseExpression,config/symbol_addrs.txt
0x323bd8,cInputMapParser_parseTerm,config/symbol_addrs.txt
0x324138,cInputMapParser_parseBinaryFunc,config/symbol_addrs.txt
0x324398,cInputMapParser_parseUnaryFunc,config/symbol_addrs.txt
0x3245a8,cInputMapParser_compileStatement,config/symbol_addrs.txt
0x3266e8,cInputPreProcessor_readCmdLine,config/symbol_addrs.txt
0x327890,cAIFwdDiffCache_Init,config/symbol_addrs.txt
0x329910,cRiderSphereTree_cRiderSphereTree,config/symbol_addrs.txt
0x3303f0,cWorldSphTree_cWorldSphTree,config/symbol_addrs.txt
0x342d10,cDebounceNode_cDebounceNode,config/symbol_addrs.txt
0x3454e8,cSpline_calcLength,config/symbol_addrs.txt
0x345570,cSpline_readFromReplayFrame,config/symbol_addrs.txt
0x345700,cEffectLink_add,config/symbol_addrs.txt
0x3466a0,cFlexBridgeNode_setupGrid,config/symbol_addrs.txt
0x348b90,cFlexRailNode_addSpaceHash,config/symbol_addrs.txt
0x34b228,cFlagSet_CreateMesh,config/symbol_addrs.txt
0x34e448,cAnimNode_setAnimMeshCache,config/symbol_addrs.txt
0x34eeb8,cFloatingNode_initInfo,config/symbol_addrs.txt
0x34fb90,cInstanceNode_cInstanceNode,config/symbol_addrs.txt
0x350570,cInstanceNode_getBoundBoxInfo,config/symbol_addrs.txt
0x350750,cDeadFadeNode_cDeadFadeNode,config/symbol_addrs.txt
0x351030,cWScriptCompile_parseKeywords,config/symbol_addrs.txt
0x351270,cInstanceMan_copyInstance,config/symbol_addrs.txt
0x352aa8,tModifierBlock_tModifierBlock,config/symbol_addrs.txt
0x352bc0,tModifierBlock_setBoundBox,config/symbol_addrs.txt
0x352c38,tModifierBlock_setRadius,config/symbol_addrs.txt
0x3536d8,tModifierBlock_readFromReplayFrame,config/symbol_addrs.txt
0x353f00,cSpring_setupNodes,config/symbol_addrs.txt
0x354688,cObjNode_cObjNode,config/symbol_addrs.txt
0x354788,cTypeObjNode_cTypeObjNode,config/symbol_addrs.txt
0x3548c0,cSortObjNode_cSortObjNode,config/symbol_addrs.txt
0x3549e0,cBucketMan_init,config/symbol_addrs.txt
0x354c08,cBucketMan_add,config/symbol_addrs.txt
0x354ea8,cBucketMan_first,config/symbol_addrs.txt
0x354ef8,cBucketMan_next,config/symbol_addrs.txt
0x354f48,cBucketMan_addfirst,config/symbol_addrs.txt
0x355118,cBucketMan_purgeBucket,config/symbol_addrs.txt
0x3552d8,cMoveNode_cMoveNode,config/symbol_addrs.txt
0x355468,cMoveNode_addModifierBlock,config/symbol_addrs.txt
0x355658,cMoveNode_addEffectModifier,config/symbol_addrs.txt
0x355b30,cMoveNode_addSpline,config/symbol_addrs.txt
0x355cb0,cMoveNode_addParticle,config/symbol_addrs.txt
0x355d10,cMoveNode_addDynamicParticle,config/symbol_addrs.txt
0x355eb0,cMoveNode_addHalo,config/symbol_addrs.txt
0x356780,cMoveNode_setupOverlapSystem,config/symbol_addrs.txt
0x358020,cMultiParticle_setupMultiParticle,config/symbol_addrs.txt
0x3595d8,cSplineModifier_cSplineModifier,config/symbol_addrs.txt
0x35a328,cMultiSplineModifier_allocNodes,config/symbol_addrs.txt
0x35a458,cMultiSplineModifier_setupNodes,config/symbol_addrs.txt
0x35a5f8,cMultiSplineModifier_setupOverlapSystem,config/symbol_addrs.txt
0x35c0e8,cRailModifier_buildXform,config/symbol_addrs.txt
0x367150,cPSPGraphicsMan_NewNonBindTexID,config/symbol_addrs.txt
0x367260,cPSPGraphicsMan_NewBindTexID,config/symbol_addrs.txt
0x3698e0,cGraphicsMan_AddBlendedMatrix,config/symbol_addrs.txt
0x370c60,cBaseClass_DynamicEmitter_Allocate,config/symbol_addrs.txt
0x370d60,cBaseClass_DynamicEmitter_reset,config/symbol_addrs.txt
0x371548,cDynamicColourEmitter_Allocate,config/symbol_addrs.txt
0x371600,cDynamicColourEmitter_reset,config/symbol_addrs.txt
0x38acd0,cIrradianceDataBase_Load,config/symbol_addrs.txt
0x38ae10,cPSPLightMan_cPSPLightMan,config/symbol_addrs.txt
0x38ae60,cPSPBezierMan_cPSPBezierMan,config/symbol_addrs.txt
0x38aef8,cBezierMan_construct,config/symbol_addrs.txt
0x38dbd0,cLightMan_construct,config/symbol_addrs.txt
0x391788,cFont_linkFont,config/symbol_addrs.txt
0x391a48,cFont_downloadTexture,config/symbol_addrs.txt
0x397140,cUIAnimationBank_getAnimationByHashName,config/symbol_addrs.txt
0x3972a0,cUIAnimation_cUIAnimation,config/symbol_addrs.txt
0x397718,cListNode_isSentinel,config/symbol_addrs.txt
0x397740,cListNode_removeFromList,config/symbol_addrs.txt
0x397840,cList_first,config/symbol_addrs.txt
0x3978f0,cList_addToFront,config/symbol_addrs.txt
0x397910,cList_addToEnd,config/symbol_addrs.txt
0x397ad8,UIAsciiToUnicode,config/symbol_addrs.txt
0x397c40,cUIEngine_loadFile,config/symbol_addrs.txt
0x397cc0,cUIEngine_addScreenByHashName,config/symbol_addrs.txt
0x398138,cUITextureBank_setData,config/symbol_addrs.txt
0x398568,cUIFontInterface_loadFonts,config/symbol_addrs.txt
0x39a3f8,cUIListBox_addEntryByAsciiString,config/symbol_addrs.txt
0x39a568,cUIListBox_addEntryByStringID,config/symbol_addrs.txt
0x39a7f0,cUIListBox_setEntryByAsciiString,config/symbol_addrs.txt
0x39ad38,cUIMenu_setSelected,config/symbol_addrs.txt
0x39b960,cUIMenu_setSelectedByIndex,config/symbol_addrs.txt
0x39c518,cUIThread_deleteThread,config/symbol_addrs.txt
0x39c688,cUIScreen_setData,config/symbol_addrs.txt
0x39c778,cUIScreen_getFrameByLabel,config/symbol_addrs.txt
0x39c7c0,cUIScreen_getPrimaryThread,config/symbol_addrs.txt
0x39c820,cUIScreen_jumpToFrame,config/symbol_addrs.txt
0x39c870,cUIScreen_playFrame,config/symbol_addrs.txt
0x39ced0,cUIScreen_createAllObjects,config/symbol_addrs.txt
0x39d078,cUIScreen_createObjectByStruct,config/symbol_addrs.txt
0x39d860,cUIScreen_getObjectByHashName,config/symbol_addrs.txt
0x39e8b8,cUIState_hideObjSafe,config/symbol_addrs.txt
0x39e948,cUIState_showObjSafe,config/symbol_addrs.txt
0x39f238,cUIStateStack_pushExplicit,config/symbol_addrs.txt
0x39f320,cUIStateStack_pushSpecial,config/symbol_addrs.txt
0x39fa88,cUIStateStack_getCurrentState,config/symbol_addrs.txt
0x39ff78,cUIThing_getKeyframerEvent,config/symbol_addrs.txt
0x3a05e8,cUIText_render2D,config/symbol_addrs.txt
0x3a0b38,cUIText_deleteText,config/symbol_addrs.txt
0x3a0b90,cUIText_getNumTextLines,config/symbol_addrs.txt
0x3a0c50,cUIText_setAsciiString,config/symbol_addrs.txt
0x3a0c70,cUIText_setAsciiStringPrivate,config/symbol_addrs.txt
0x3a0eb0,cUIText_setUnicodeStringPrivate,config/symbol_addrs.txt
0x3a1000,cUIText_setUnicodeStringByID,config/symbol_addrs.txt
0x3a1bf8,cUITextScroll_addUnicodeString,config/symbol_addrs.txt
0x3a34c0,cUIVector_setUIData,config/symbol_addrs.txt
0x3a6688,cWorld_cWorld,config/symbol_addrs.txt
0x3a6800,cWorld_resetMap,config/symbol_addrs.txt
0x3a6d50,cStreamMan_cStreamMan,config/symbol_addrs.txt
0x3a7598,cWorldBlockAllocator_init,config/symbol_addrs.txt
0x3a7b18,cWorldMemoryMan_activateSectionMem,config/symbol_addrs.txt
0x3a7bd8,cHullPage_cHullPage,config/symbol_addrs.txt
0x3a7c88,cWorldCacheTable_cWorldCacheTable,config/symbol_addrs.txt
0x3a7fc0,cWorldCache_init,config/symbol_addrs.txt
0x3a81a8,cWorldCache_activateSectionMem,config/symbol_addrs.txt
0x3a8668,cWorldCache_updatePages,config/symbol_addrs.txt
0x3a8a90,cWorldCache_addBxStreamDataTest,config/symbol_addrs.txt
0x3a9800,cWorldView_getNumSections,config/symbol_addrs.txt
0x3a9858,cWorldView_isSectionLoaded,config/symbol_addrs.txt
0x3ac800,cWScriptCache_init,config/symbol_addrs.txt
0x3b3578,SHAPE_unpack,config/symbol_addrs.txt
0x3b39b8,SHAPE_locate,config/symbol_addrs.txt
0x3b4540,SHAPE_cloneat,config/symbol_addrs.txt
0x3dbca0,USTR_length,config/symbol_addrs.txt
0x3dbe20,USTR_copy,config/symbol_addrs.txt
0x3dbe40,USTR_ncopy,config/symbol_addrs.txt
0x3dc450,USTR_vsprintf,config/symbol_addrs.txt
0x3dddf0,FILESYS_atomic,config/symbol_addrs.txt
0x3ddfa8,iFILESYS_ExecCommand,config/symbol_addrs.txt
0x3de420,iFILESYS_CommandCompleteCallback,config/symbol_addrs.txt
0x3de4d0,FILESYS_bypassqueuefileinfo,config/symbol_addrs.txt
0x3dee70,queueadd,config/symbol_addrs.txt
0x3defc0,releaserequest,config/symbol_addrs.txt
0x3df9d8,ASYNCFILE_release,config/symbol_addrs.txt
0x3e18c8,FILE_load,config/symbol_addrs.txt
0x3e1a70,FILE_loadsizez,config/symbol_addrs.txt
0x3e2310,FILE_loadpackatz,config/symbol_addrs.txt
0x3e2470,FILE_loadpackat,config/symbol_addrs.txt
0x3e2500,BIG_typeofheader,config/symbol_addrs.txt
0x3e2580,BIG_sizeofheader,config/symbol_addrs.txt
0x3e2610,BIG_debuginfo,config/symbol_addrs.txt
0x3e2768,BIG_locateentryz,config/symbol_addrs.txt
0x3e52b0,THREAD_yieldticks,config/symbol_addrs.txt
0x3e5700,MUTEX_lock,config/symbol_addrs.txt
0x3e5760,MUTEX_unlock,config/symbol_addrs.txt
0x3e57d0,SYNCTASK_init,config/symbol_addrs.txt
0x3e57f8,SYNCTASK_add,config/symbol_addrs.txt
0x3e58c8,SYNCTASK_del,config/symbol_addrs.txt
0x3e5928,SYNCTASK_run,config/symbol_addrs.txt
0x3e6070,REAL_abortmessage,config/symbol_addrs.txt
0x3e60e8,SYSTEM_abortmessage,config/symbol_addrs.txt
0x3eb198,cDirtysock_tag__TagFieldSetupAppend__FPcN20,config/symbol_addrs.txt
0x3eb1e0,cDirtysock_tag__TagFieldSetupTerm,config/symbol_addrs.txt
0x3eb578,func_003EB578,src/dirtysock/tags.cpp
0x3eb588,func_003EB588,src/dirtysock/tags.cpp
0x3eb6d8,cDirtysock_tag_TagFieldFind,config/symbol_addrs.txt
0x3eb840,func_003EB840,src/dirtysock/tags.cpp
0x3eb8b8,func_003EB8B8,src/dirtysock/tags.cpp
0x3eb918,cDirtysock_tag_TagFieldDelete,config/symbol_addrs.txt
0x3eb9e8,func_003EB9E8,src/dirtysock/tags.cpp
0x3ebb60,cDirtysock_tag_TagFieldDupl,config/symbol_addrs.txt
0x3ebba8,func_003EBBA8,src/dirtysock/tags.cpp
0x3ebcb0,func_003EBCB0,src/dirtysock/tags.cpp
0x3ebd70,func_003EBD70,src/dirtysock/tags.cpp
0x3ebe40,cDirtysock_tag_TagFieldSetNumber,config/symbol_addrs.txt
0x3ebf28,cDirtysock_tag_TagFieldSetFlags,config/symbol_addrs.txt
0x3ebfc8,cDirtysock_tag_TagFieldSetAddress,config/symbol_addrs.txt
0x3ec0f8,cDirtysock_tag_TagFieldSetFourCC,config/symbol_addrs.txt
0x3ec180,cDirtysock_tag_TagFieldSetString,config/symbol_addrs.txt
0x3ec300,cDirtysock_tag_TagFieldSetBinary,config/symbol_addrs.txt
0x3ec3c0,cDirtysock_tag_TagFieldSetStructure,config/symbol_addrs.txt
0x3ec6d0,cDirtysock_tag_TagFieldSetCrypt,config/symbol_addrs.txt
0x3ec7e0,cDirtysock_tag_TagFieldSetEpoch,config/symbol_addrs.txt
0x3ec8b8,func_003EC8B8,src/dirtysock/tags.cpp
0x3ec9a0,func_003EC9A0,src/dirtysock/tags.cpp
0x3eca88,func_003ECA88,src/dirtysock/tags.cpp
0x3ecb00,func_003ECB00,src/dirtysock/tags.cpp
0x3ecbd8,func_003ECBD8,src/dirtysock/tags.cpp
0x3ece38,func_003ECE38,src/dirtysock/tags.cpp
0x3ecf30,cDirtysock_tag_TagFieldGetNumber,config/symbol_addrs.txt
0x3ecfb0,cDirtysock_tag_TagFieldGetFlags,config/symbol_addrs.txt
0x3ecff8,cDirtysock_tag_TagFieldGetAddr,config/symbol_addrs.txt
0x3ed070,cDirtysock_tag_TagFieldGetFourCC,config/symbol_addrs.txt
0x3ed0f8,func_003ED0F8,src/dirtysock/tags.cpp
0x3ed378,cDirtysock_tag_TagFieldGetString,config/symbol_addrs.txt
0x3ed578,cDirtysock_tag_TagFieldGetBinary,config/symbol_addrs.txt
0x3ed678,cDirtysock_tag_TagFieldGetStructure,config/symbol_addrs.txt
0x3ed970,cDirtysock_tag_TagFieldGetCrypt,config/symbol_addrs.txt
0x3edb08,cDirtysock_tag_TagFieldGetTime,config/symbol_addrs.txt
0x3edd70,func_003EDD70,src/dirtysock/tags.cpp
0x3ede80,func_003EDE80,src/dirtysock/tags.cpp
0x416404,strchr,config/symbol_addrs.txt
0x4166f4,strcpy,config/symbol_addrs.txt
0x416810,strlen,config/symbol_addrs.txt
0x416ce0,strncpy,config/symbol_addrs.txt
0x417828,sprintf,config/symbol_addrs.txt
0x420378,ungetc,config/symbol_addrs.txt
