Cmdline: /system/bin/simpleperf record --app com.ps2x.runner --add-meta-info app_type=profileable --in-app --tracepoint-events /data/local/tmp/tracepoint_events --out-fd 3 --stop-signal-fd 4 -g --duration 30
Arch: arm64
Event: cpu-cycles (type 0, config 0)
Samples: 128639
Event count: 116665403085

Overhead  Command          Pid   Tid   Shared Object                                                                                                               Symbol
0.00%     com.ps2x.runner  1454  1608  /system/lib64/libui.so                                                                                                      android::Fence::getFlattenedSize() const
0.00%     com.ps2x.runner  1454  1608  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe76082b1fc]
0.00%     com.ps2x.runner  1454  1608  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe7616f1e4c]
0.00%     com.ps2x.runner  1454  1608  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe7616fbbbc]
0.00%     com.ps2x.runner  1454  1608  /vendor/lib64/vendor.qti.hardware.display.snapalloc-impl.so                                                                 vendor::qti::hardware::display::snapalloc::SnapMapper::SetMetadata(vendor::qti::hardware::display::snapalloc::SnapHandle const&, vendor_qti_hardware_display_common_MetadataType, void*)
0.00%     binder:1454_4    1454  1630  /apex/com.android.runtime/lib64/bionic/libc.so                                                                              free
0.00%     binder:1454_4    1454  1630  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe761a6b788]
0.00%     binder:1454_3    1454  1598  /apex/com.android.runtime/lib64/bionic/libc.so                                                                              __aarch64_cas2_acq
0.00%     binder:1454_3    1454  1598  /system/lib64/libutils.so                                                                                                   android::RefBase::incStrong(void const*) const
0.00%     com.ps2x.runner  1454  1608  /system/lib64/libui.so                                                                                                      android::Region::flatten(void*, unsigned long) const
0.00%     com.ps2x.runner  1454  1608  /system/lib64/libc++.so                                                                                                     std::__1::__shared_weak_count::__release_weak()
0.00%     com.ps2x.runner  1454  1608  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760a3b0c0]
0.00%     com.ps2x.runner  1454  1608  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe7616fbd88]
0.00%     com.ps2x.runner  1454  1608  /vendor/lib64/egl/libGLESv2_adreno.so                                                                                       !!!0000!aa6ec31b73fd5c48bf9959dee3c26c!a9ee82cd83!
0.00%     com.ps2x.runner  1454  1608  /vendor/lib64/egl/libGLESv2_adreno.so                                                                                       !!!0000!843f679b458576b51c4caa24683f96!a9ee82cd83!
0.00%     com.ps2x.runner  1454  1608  /system/lib64/libEGL.so                                                                                                     @plt
0.00%     binder:1454_2    1454  1579  /apex/com.android.runtime/lib64/bionic/libc.so                                                                              __memcpy_aarch64_nt
0.00%     binder:1454_2    1454  1579  /system/lib64/libgui.so                                                                                                     decltype(auto) std::__1::__variant_detail::__visitation::__base::__dispatcher<0ul, 0ul>::__dispatch[abi:nn180000]<void std::__1::__variant_detail::__ctor<std::__1::__variant_detail::__traits<long, android::sp<android::Fence>>>::__generic_construct[abi:nn180000]<std::__1::__variant_detail::__copy_constructor<std::__1::__variant_detail::__traits<long, android::sp<android::Fence>>, (std::__1::__variant_detail::_Trait)1> const&>(std::__1::__variant_detail::__ctor<std::__1::__variant_detail::__traits<long, android::sp<android::Fence>>>&, std::__1::__variant_detail::__copy_constructor<std::__1::__variant_detail::__traits<long, android::sp<android::Fence>>, (std::__1::__variant_detail::_Trait)1> const&)::'lambda'(std::__1::__variant_detail::__copy_constructor<std::__1::__variant_detail::__traits<long, android::sp<android::Fence>>, (std::__1::__variant_detail::_Trait)1> const&, auto&&)&&, std::__1::__variant_detail::__base<(std::__1::__variant_detail::_Trait)1, long, android::sp<android::Fence>>&, std::__1::__variant_detail::__base<(std::__1::__variant_detail::_Trait)1, long, android::sp<android::Fence>> const&>(std::__1::__variant_detail::__copy_constructor<std::__1::__variant_detail::__traits<long, android::sp<android::Fence>>, (std::__1::__variant_detail::_Trait)1> const&, std::__1::__variant_detail::__base<(std::__1::__variant_detail::_Trait)1, long, android::sp<android::Fence>>&, std::__1::__variant_detail::__base<(std::__1::__variant_detail::_Trait)1, long, android::sp<android::Fence>> const&)
0.00%     com.ps2x.runner  1454  1608  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760df0dd0]
0.00%     com.ps2x.runner  1454  1608  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe7607dd8f8]
0.00%     com.ps2x.runner  1454  1608  /vendor/lib64/libgsl.so                                                                                                     gsl_command_issueib_with_alloc_list
0.00%     com.ps2x.runner  1454  1608  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe7608727b8]
0.00%     com.ps2x.runner  1454  1608  /system/lib64/libgui.so                                                                                                     android::BufferData::~BufferData()
0.00%     com.ps2x.runner  1454  1608  /vendor/lib64/egl/libGLESv2_adreno.so                                                                                       !!!0000!20bf65c8091525aa78e3ec99329d45!a9ee82cd83!
0.00%     com.ps2x.runner  1454  1608  /system/lib64/libgui.so                                                                                                     android::BufferItem::BufferItem()
0.00%     com.ps2x.runner  1454  1608  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe7612e2a4c]
0.00%     com.ps2x.runner  1454  1608  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760dfb210]
0.00%     com.ps2x.runner  1454  1608  /vendor/lib64/egl/eglSubDriverAndroid.so                                                                                    eglSubDriverAndroid.so[+da14]
0.00%     com.ps2x.runner  1454  1608  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe76084c038]
0.00%     com.ps2x.runner  1454  1608  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+78a8380]
0.00%     com.ps2x.runner  1454  1608  /vendor/lib64/egl/libGLESv2_adreno.so                                                                                       !!!0000!a31f2cd1fc242101f47450ab7b6d43!a9ee82cd83!
0.00%     com.ps2x.runner  1454  1608  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760e61dc0]
0.00%     com.ps2x.runner  1454  1608  /system/lib64/libgui.so                                                                                                     android::BLASTBufferQueue::onFrameDequeued(unsigned long)
0.00%     com.ps2x.runner  1454  1608  /system/lib64/libutils.so                                                                                                   android::RefBase::weakref_type::attemptIncStrong(void const*)
0.00%     com.ps2x.runner  1454  1608  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe7616f0c50]
0.00%     com.ps2x.runner  1454  1608  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe7616f265c]
0.00%     com.ps2x.runner  1454  1608  /vendor/lib64/egl/eglSubDriverAndroid.so                                                                                    eglSubDriverAndroid.so[+dc4c]
0.00%     com.ps2x.runner  1454  1608  /vendor/lib64/vendor.qti.hardware.display.snapalloc-impl.so                                                                 snapalloc::GraphicsConstraintProvider::GetGpuPixelFormat(vendor_qti_hardware_display_common_PixelFormat, vendor_qti_hardware_display_common_PixelFormatModifier)
0.00%     com.ps2x.runner  1454  1608  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe76082ad74]
0.00%     com.ps2x.runner  1454  1608  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe7616ec89c]
0.00%     com.ps2x.runner  1454  1608  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe7616f7e70]
0.00%     com.ps2x.runner  1454  1608  /vendor/lib64/egl/libGLESv2_adreno.so                                                                                       !!!0000!b1745c29fbdb22713c257a69b224c1!a9ee82cd83!
0.00%     com.ps2x.runner  1454  1608  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760e62490]
0.00%     com.ps2x.runner  1454  1608  /vendor/lib64/egl/libGLESv2_adreno.so                                                                                       !!!0000!524ec9ede0c269e71cd9db594e02ce!a9ee82cd83!
0.00%     com.ps2x.runner  1454  1608  /vendor/lib64/egl/libGLESv2_adreno.so                                                                                       !!!0000!7f4f4efd6ffb99d29e3009abf4806f!a9ee82cd83!
0.00%     com.ps2x.runner  1454  1608  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760d62194]
0.00%     com.ps2x.runner  1454  1608  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760d507f0]
0.00%     com.ps2x.runner  1454  1608  /vendor/lib64/egl/libGLESv2_adreno.so                                                                                       glBufferSubData
0.00%     com.ps2x.runner  1454  1608  /system/lib64/libbinder.so                                                                                                  android::IPCThreadState::transact(int, unsigned int, android::Parcel const&, android::Parcel*, unsigned int)
0.00%     com.ps2x.runner  1454  1608  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760a221bc]
0.00%     com.ps2x.runner  1454  1608  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe761a5881c]
0.00%     com.ps2x.runner  1454  1608  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760cd3a30]
0.00%     com.ps2x.runner  1454  1608  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760dadf5c]
0.00%     com.ps2x.runner  1454  1608  /system/lib64/libgui.so                                                                                                     android::Surface::getTransformHint() const
0.00%     com.ps2x.runner  1454  1608  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+78a83e8]
0.00%     binder:1454_3    1454  1598  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760b0ef7c]
0.00%     com.ps2x.runner  1454  1608  /vendor/lib64/egl/libGLESv2_adreno.so                                                                                       !!!0000!c441fda5cce3b6ed49be7fa818989c!a9ee82cd83!
0.00%     com.ps2x.runner  1454  1608  /apex/com.android.runtime/lib64/bionic/libc.so                                                                              __strlen_chk
0.00%     com.ps2x.runner  1454  1608  /vendor/lib64/egl/libGLESv2_adreno.so                                                                                       !!!0000!838e96e6042a39f699090106d8c25f!a9ee82cd83!
0.00%     com.ps2x.runner  1454  1608  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe7616f1958]
0.00%     com.ps2x.runner  1454  1608  /system/lib64/libgui.so                                                                                                     std::__1::__function::__func<std::__1::__bind<void (&)(android::wp<android::BLASTBufferQueue>, android::ReleaseCallbackId const&, android::sp<android::Fence> const&, std::__1::optional<unsigned int>), android::wp<android::BLASTBufferQueue>, std::__1::placeholders::__ph<1> const&, std::__1::placeholders::__ph<2> const&, std::__1::placeholders::__ph<3> const&>, std::__1::allocator<std::__1::__bind<void (&)(android::wp<android::BLASTBufferQueue>, android::ReleaseCallbackId const&, android::sp<android::Fence> const&, std::__1::optional<unsigned int>), android::wp<android::BLASTBufferQueue>, std::__1::placeholders::__ph<1> const&, std::__1::placeholders::__ph<2> const&, std::__1::placeholders::__ph<3> const&>>, void (android::ReleaseCallbackId const&, android::sp<android::Fence> const&, std::__1::optional<unsigned int>)>::__clone() const
0.00%     com.ps2x.runner  1454  1608  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760bb3e6c]
0.00%     binder:1454_2    1454  1579  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760e7b1b0]
0.00%     com.ps2x.runner  1454  1608  /vendor/lib64/egl/libGLESv2_adreno.so                                                                                       !!!0000!492511e381af7dd186145142e870e2!a9ee82cd83!
0.00%     binder:1454_4    1454  1657  /apex/com.android.runtime/lib64/bionic/libc.so                                                                              __memcpy_aarch64_nt
0.00%     com.ps2x.runner  1454  1608  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe7616e8090]
0.00%     com.ps2x.runner  1454  1608  /vendor/lib64/hw/mapper.qti.so                                                                                              @plt
0.00%     com.ps2x.runner  1454  1608  /system/lib64/libc++.so                                                                                                     std::__1::mutex::~mutex()
0.00%     com.ps2x.runner  1454  1608  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760a662d4]
0.00%     com.ps2x.runner  1454  1608  /vendor/lib64/egl/libGLESv2_adreno.so                                                                                       !!!0000!52a76ab73ce43f8391553f1584185f!a9ee82cd83!
0.00%     com.ps2x.runner  1454  1608  /vendor/lib64/egl/libGLESv2_adreno.so                                                                                       !!!0000!d176e7e09b96a8fe74bc8cf5e51dec!a9ee82cd83!
0.00%     com.ps2x.runner  1454  1608  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760872670]
0.00%     com.ps2x.runner  1454  1608  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe7616f71fc]
0.00%     binder:1454_4    1454  1630  /system/lib64/libc++.so                                                                                                     std::__1::condition_variable::notify_all()
0.00%     binder:1454_4    1454  1630  /system/lib64/libui.so                                                                                                      android::Fence::wait(int)
0.00%     binder:1454_4    1454  1630  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760e25e20]
0.00%     binder:1454_4    1454  1630  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe7616ec89c]
0.00%     binder:1454_4    1454  1630  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe7616ecf0c]
0.00%     com.ps2x.runner  1454  1608  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760dabcd0]
0.00%     com.ps2x.runner  1454  1608  /vendor/lib64/hw/mapper.qti.so                                                                                              stablec::vendor::qti::hardware::display::mapper5::QtiMapper5::setStandardMetadata(native_handle const*, long, void const*, unsigned long)
0.00%     com.ps2x.runner  1454  1608  /system/lib64/libGLESv2.so                                                                                                  glClearColor
0.00%     binder:1454_2    1454  1579  /system/lib64/libutils.so                                                                                                   android::RefBase::weakref_type::decWeak(void const*)
0.00%     com.ps2x.runner  1454  1608  /vendor/lib64/vendor.qti.hardware.display.snapalloc-impl.so                                                                 std::__1::__tree<std::__1::__value_type<vendor_qti_hardware_display_common_PixelFormat, snapalloc::FormatData>, std::__1::__map_value_compare<vendor_qti_hardware_display_common_PixelFormat, std::__1::__value_type<vendor_qti_hardware_display_common_PixelFormat, snapalloc::FormatData>, std::__1::less<vendor_qti_hardware_display_common_PixelFormat>, true>, std::__1::allocator<std::__1::__value_type<vendor_qti_hardware_display_common_PixelFormat, snapalloc::FormatData>>>::destroy(std::__1::__tree_node<std::__1::__value_type<vendor_qti_hardware_display_common_PixelFormat, snapalloc::FormatData>, void*>*)
0.00%     com.ps2x.runner  1454  1608  /apex/com.android.runtime/lib64/bionic/libc.so                                                                              android_fdsan_create_owner_tag
0.00%     com.ps2x.runner  1454  1608  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe7616ed514]
0.00%     binder:1454_4    1454  1657  /apex/com.android.runtime/lib64/bionic/libc.so                                                                              scudo_malloc
0.00%     com.ps2x.runner  1454  1608  /system/lib64/libgui.so                                                                                                     android::Surface::dequeueBuffer(ANativeWindowBuffer**, int*)
0.00%     com.ps2x.runner  1454  1608  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760b8d4a0]
0.00%     com.ps2x.runner  1454  1608  /vendor/lib64/vendor.qti.hardware.display.snapalloc-impl.so                                                                 vendor::qti::hardware::display::snapalloc::SnapMapper::GetMetadata(vendor::qti::hardware::display::snapalloc::SnapHandle const&, vendor_qti_hardware_display_common_MetadataType, void*)
0.00%     com.ps2x.runner  1454  1608  /apex/com.android.runtime/lib64/bionic/libc.so                                                                              __strchr_aarch64
0.00%     com.ps2x.runner  1454  1609  /apex/com.android.art/lib64/libartbase.so                                                                                   std::__1::__function::__func<art::InitLogging(char**, void (&)(char const*))::LogdLoggerLocked, std::__1::allocator<art::InitLogging(char**, void (&)(char const*))::LogdLoggerLocked>, void (android::base::LogId, android::base::LogSeverity, char const*, char const*, unsigned int, char const*)>::operator()(android::base::LogId&&, android::base::LogSeverity&&, char const*&&, char const*&&, unsigned int&&, char const*&&) (.__uniq.85101241731209538599761260233789784808)
0.00%     com.ps2x.runner  1454  1608  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760aed210]
0.00%     com.ps2x.runner  1454  1608  /vendor/lib64/egl/libGLESv2_adreno.so                                                                                       !!!0000!d82c22ffe5ed1ab0c06904f5004db1!a9ee82cd83!
0.00%     binder:1454_2    1454  1579  /apex/com.android.runtime/lib64/bionic/libc.so                                                                              scudo_free
0.00%     binder:1454_4    1454  1657  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760bcd0d8]
0.00%     com.ps2x.runner  1454  1608  /system/lib64/libui.so                                                                                                      std::__1::__wrap_iter<android::Rect*> std::__1::vector<android::Rect, android::InlineStdAllocator<android::Rect, 4ul>>::__insert_with_size[abi:nn180000]<std::__1::__wrap_iter<android::Rect*>, std::__1::__wrap_iter<android::Rect*>>(std::__1::__wrap_iter<android::Rect const*>, std::__1::__wrap_iter<android::Rect*>, std::__1::__wrap_iter<android::Rect*>, long)
0.00%     binder:1454_3    1454  1598  /system/lib64/libgui.so                                                                                                     android::ConsumerBase::addReleaseFenceLocked(int, android::sp<android::GraphicBuffer>, android::sp<android::Fence> const&)
0.00%     binder:1454_3    1454  1598  /system/lib64/libgui.so                                                                                                     decltype(auto) std::__1::__variant_detail::__visitation::__base::__dispatcher<0ul, 0ul>::__dispatch[abi:nn180000]<void std::__1::__variant_detail::__ctor<std::__1::__variant_detail::__traits<long, android::sp<android::Fence>>>::__generic_construct[abi:nn180000]<std::__1::__variant_detail::__move_constructor<std::__1::__variant_detail::__traits<long, android::sp<android::Fence>>, (std::__1::__variant_detail::_Trait)1>>(std::__1::__variant_detail::__ctor<std::__1::__variant_detail::__traits<long, android::sp<android::Fence>>>&, std::__1::__variant_detail::__move_constructor<std::__1::__variant_detail::__traits<long, android::sp<android::Fence>>, (std::__1::__variant_detail::_Trait)1>&&)::'lambda'(std::__1::__variant_detail::__move_constructor<std::__1::__variant_detail::__traits<long, android::sp<android::Fence>>, (std::__1::__variant_detail::_Trait)1>&, auto&&)&&, std::__1::__variant_detail::__base<(std::__1::__variant_detail::_Trait)1, long, android::sp<android::Fence>>&, std::__1::__variant_detail::__base<(std::__1::__variant_detail::_Trait)1, long, android::sp<android::Fence>>&&>(std::__1::__variant_detail::__move_constructor<std::__1::__variant_detail::__traits<long, android::sp<android::Fence>>, (std::__1::__variant_detail::_Trait)1>, std::__1::__variant_detail::__base<(std::__1::__variant_detail::_Trait)1, long, android::sp<android::Fence>>&, std::__1::__variant_detail::__base<(std::__1::__variant_detail::_Trait)1, long, android::sp<android::Fence>>&&)
0.00%     com.ps2x.runner  1454  1608  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760a60164]
0.00%     com.ps2x.runner  1454  1608  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760a220a8]
0.00%     com.ps2x.runner  1454  1608  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe76105a9e8]
0.00%     com.ps2x.runner  1454  1608  /vendor/lib64/egl/libGLESv2_adreno.so                                                                                       !!!0000!97ad3e80cb54529969ec6f83896d00!a9ee82cd83!
0.00%     binder:1454_4    1454  1657  /apex/com.android.runtime/lib64/bionic/libc.so                                                                              malloc
0.00%     binder:1454_4    1454  1657  /apex/com.android.runtime/lib64/bionic/libc.so                                                                              scudo::Allocator<scudo::AndroidNormalConfig, &scudo_malloc_postinit>::quarantineOrDeallocateChunk(scudo::Options const&, void*, scudo::Chunk::UnpackedHeader*, unsigned long)
0.00%     binder:1454_4    1454  1657  /system/lib64/libutils.so                                                                                                   android::RefBase::decStrong(void const*) const
0.00%     AAudio_1         1454  1655  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+782a298]
0.00%     binder:1454_2    1454  1579  /system/lib64/libbinder.so                                                                                                  android::Parcel::readInt32(int*) const
0.00%     binder:1454_2    1454  1579  /system/lib64/libc++.so                                                                                                     @plt
0.00%     binder:1454_2    1454  1579  /system/lib64/libutils.so                                                                                                   android::VectorImpl::editArrayImpl()
0.00%     binder:1454_2    1454  1579  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe7616fabb8]
0.00%     binder:1454_2    1454  1579  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe761a6b6b0]
0.00%     binder:1454_3    1454  1598  /apex/com.android.runtime/lib64/bionic/libc.so                                                                              __memcpy_aarch64_nt
0.00%     binder:1454_3    1454  1598  /system/lib64/libbinder.so                                                                                                  android::Parcel::~Parcel()
0.00%     binder:1454_3    1454  1598  /system/lib64/libgui.so                                                                                                     android::TransactionCompletedListener::onTransactionCompleted(android::ListenerStats)
0.00%     binder:1454_2    1454  1579  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe761066f08]
0.00%     AAudio_1         1454  1655  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  ma_device_handle_backend_data_callback
0.00%     binder:1454_3    1454  1598  /system/lib64/libbinder.so                                                                                                  int android::Parcel::writeAligned<int>(int)
0.00%     binder:1454_3    1454  1598  /system/lib64/libc++.so                                                                                                     operator delete(void*)
0.00%     binder:1454_3    1454  1598  /system/lib64/libgui.so                                                                                                     android::ListenerStats::readFromParcel(android::Parcel const*)
0.00%     binder:1454_3    1454  1598  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760a3afec]
0.00%     binder:1454_3    1454  1598  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe7613cc508]
0.00%     com.ps2x.runner  1454  1608  /system/lib64/libutils.so                                                                                                   android::Looper::getForThread()
0.00%     binder:1454_4    1454  1657  /system/lib64/libutils.so                                                                                                   android::RefBase::incStrong(void const*) const
0.00%     AAudio_1         1454  1655  /apex/com.android.runtime/lib64/bionic/libc.so                                                                              gettid
0.00%     AAudio_1         1454  1655  /apex/com.android.runtime/lib64/bionic/libdl.so                                                                             __cfi_slowpath
0.00%     AAudio_1         1454  1655  /system/lib64/libaaudio_internal.so                                                                                         aaudio::AudioEndpoint::readUpCommand(aaudio::AAudioServiceMessage_s*)
0.00%     AAudio_1         1454  1655  /system/lib64/libaaudio_internal.so                                                                                         aaudio::flowgraph::FlowGraphPortFloat::getBuffer()
0.00%     AAudio_1         1454  1655  /system/lib64/libaaudio_internal.so                                                                                         android::FifoBuffer::getEmptyRoomAvailable(android::WrappingBuffer*)
0.00%     binder:1454_2    1454  1579  /system/lib64/libgui.so                                                                                                     android::TransactionStats::readFromParcel(android::Parcel const*)
0.00%     binder:1454_2    1454  1579  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760e148e0]
0.00%     binder:1454_2    1454  1579  /system/lib64/libgui.so                                                                                                     std::__1::function<void ()>& std::__1::deque<std::__1::function<void ()>, std::__1::allocator<std::__1::function<void ()>>>::emplace_back<std::__1::function<void ()>>(std::__1::function<void ()>&&)
0.00%     binder:1454_2    1454  1579  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe76105a7d4]
0.00%     binder:1454_2    1454  1579  /apex/com.android.runtime/lib64/bionic/libc.so                                                                              malloc
0.00%     binder:1454_2    1454  1579  /system/lib64/libandroid_runtime.so                                                                                         std::__1::__function::__func<void (*)(void*, long, android::sp<android::Fence> const&, std::__1::vector<android::SurfaceControlStats, std::__1::allocator<android::SurfaceControlStats>> const&), std::__1::allocator<void (*)(void*, long, android::sp<android::Fence> const&, std::__1::vector<android::SurfaceControlStats, std::__1::allocator<android::SurfaceControlStats>> const&)>, void (void*, long, android::sp<android::Fence> const&, std::__1::vector<android::SurfaceControlStats, std::__1::allocator<android::SurfaceControlStats>> const&)>::__clone(std::__1::__function::__base<void (void*, long, android::sp<android::Fence> const&, std::__1::vector<android::SurfaceControlStats, std::__1::allocator<android::SurfaceControlStats>> const&)>*) const
0.00%     binder:1454_2    1454  1579  /system/lib64/libbinder.so                                                                                                  android::Parcel::readString16Inplace(unsigned long*) const
0.00%     binder:1454_2    1454  1579  /system/lib64/libbinder.so                                                                                                  int android::Parcel::writeAligned<int>(int)
0.00%     binder:1454_2    1454  1579  /system/lib64/libgui.so                                                                                                     android::SurfaceStats::readFromParcel(android::Parcel const*)
0.00%     binder:1454_2    1454  1579  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760b09b78]
0.00%     binder:1454_2    1454  1579  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760e7eaac]
0.00%     binder:1454_3    1454  1598  /apex/com.android.runtime/lib64/bionic/libc.so                                                                              malloc
0.00%     binder:1454_2    1454  1579  /system/lib64/libgui.so                                                                                                     android::findMatchingStat(std::__1::vector<android::SurfaceControlStats, std::__1::allocator<android::SurfaceControlStats>> const&, android::sp<android::SurfaceControl> const&) (.__uniq.45450631312074835429881721991590974130)
0.00%     binder:1454_2    1454  1579  /apex/com.android.runtime/lib64/bionic/libc.so                                                                              scudo::HybridMutex::unlock()
0.00%     binder:1454_3    1454  1598  /apex/com.android.runtime/lib64/bionic/libc.so                                                                              FdTableImpl<128ul>::at(unsigned long)
0.00%     binder:1454_3    1454  1598  /system/lib64/libbinder.so                                                                                                  android::IPCThreadState::processPendingDerefs()
0.00%     binder:1454_3    1454  1598  /system/lib64/libbinder.so                                                                                                  android::Parcel::freeDataNoInit()
0.00%     binder:1454_3    1454  1598  /system/lib64/libbinder.so                                                                                                  android::Parcel::ipcSetDataReference(unsigned char const*, unsigned long, unsigned long long const*, unsigned long, void (*)(unsigned char const*, unsigned long, unsigned long long const*, unsigned long))
0.00%     binder:1454_3    1454  1598  /system/lib64/libbinder.so                                                                                                  android::Parcel::readInt32() const
0.00%     binder:1454_3    1454  1598  /system/lib64/libc++.so                                                                                                     std::__1::recursive_mutex::unlock()
0.00%     binder:1454_3    1454  1598  /system/lib64/libgui.so                                                                                                     android::BLASTBufferQueue::transactionCallback(long, android::sp<android::Fence> const&, std::__1::vector<android::SurfaceControlStats, std::__1::allocator<android::SurfaceControlStats>> const&)
0.00%     binder:1454_3    1454  1598  /system/lib64/libgui.so                                                                                                     android::Parcel::FlattenableHelper<android::Fence>::unflatten(void const*, unsigned long, int const*, unsigned long)
0.00%     binder:1454_3    1454  1598  /system/lib64/libutils.so                                                                                                   android::RefBase::weakref_type::decWeak(void const*)
0.00%     binder:1454_3    1454  1598  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760db108c]
0.00%     binder:1454_3    1454  1598  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760e25ae4]
0.00%     binder:1454_3    1454  1598  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760e7b1ac]
0.00%     binder:1454_3    1454  1598  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760e7cddc]
0.00%     binder:1454_3    1454  1598  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe76105a6a0]
0.00%     binder:1454_3    1454  1598  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe76105a9e8]
0.00%     binder:1454_3    1454  1598  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe761066ec0]
0.00%     binder:1454_3    1454  1598  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe7616ecbac]
0.00%     binder:1454_4    1454  1657  /apex/com.android.runtime/lib64/bionic/libc.so                                                                              pthread_mutex_unlock
0.00%     binder:1454_2    1454  1579  /system/lib64/libc++.so                                                                                                     operator new(unsigned long)
