Cmdline: /system/bin/simpleperf record --app com.ps2x.runner --add-meta-info app_type=profileable --in-app --tracepoint-events /data/local/tmp/tracepoint_events --out-fd 3 --stop-signal-fd 4 -g --duration 30
Arch: arm64
Event: cpu-cycles (type 0, config 0)
Samples: 194954
Event count: 166417934387

Overhead  Command          Pid  Tid  Shared Object                                                                                                               Symbol
0.00%     com.ps2x.runner  309  343  /vendor/lib64/libgsl.so                                                                                                     gsl_kgsl_syncobj_create_from_fd
0.00%     com.ps2x.runner  309  343  /vendor/lib64/egl/libGLESv2_adreno.so                                                                                       !!!0000!c441fda5cce3b6ed49be7fa818989c!a9ee82cd83!
0.00%     com.ps2x.runner  309  343  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+791f300]
0.00%     com.ps2x.runner  309  343  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760a22100]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+7968d00]
0.00%     com.ps2x.runner  309  343  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760dd6c20]
0.00%     com.ps2x.runner  309  343  /vendor/lib64/vendor.qti.hardware.display.snapalloc-impl.so                                                                 vendor::qti::hardware::display::snapalloc::SnapMapper::GetMetadata(vendor::qti::hardware::display::snapalloc::SnapHandle const&, vendor_qti_hardware_display_common_MetadataType, void*)
0.00%     com.ps2x.runner  309  343  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe7608723bc]
0.00%     com.ps2x.runner  309  343  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe761a6b5cc]
0.00%     com.ps2x.runner  309  343  /vendor/lib64/egl/libGLESv2_adreno.so                                                                                       !!!0000!5d42fb02a9d675389d25b278f10cac!a9ee82cd83!
0.00%     com.ps2x.runner  309  343  /vendor/lib64/libgrallocutils.so                                                                                            gralloc::GrallocSnapHelper::IsTileRenderedHelper(vendor::qti::hardware::display::snapalloc::SnapHandle*, unsigned int, void*, void*, vendor::qti::hardware::display::snapalloc::BufferDescriptor*, bool, int*)
0.00%     com.ps2x.runner  309  343  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760e22e54]
0.00%     com.ps2x.runner  309  343  /vendor/lib64/libgsl.so                                                                                                     !!!0000!25b8dc11c4c5ad66f7865df79266b4!a9ee82cd83!
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+e10628]
0.00%     com.ps2x.runner  309  343  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+de6000]
0.00%     com.ps2x.runner  309  343  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe761013464]
0.00%     com.ps2x.runner  309  343  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe76105a96c]
0.00%     com.ps2x.runner  309  343  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe7616fbc98]
0.00%     com.ps2x.runner  309  343  /system/lib64/libgui.so                                                                                                     android::BufferQueueProducer::dequeueBuffer(int*, android::sp<android::Fence>*, unsigned int, unsigned int, int, unsigned long, unsigned long*, android::FrameEventHistoryDelta*)
0.00%     com.ps2x.runner  309  343  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffc0840a1b4c]
0.00%     com.ps2x.runner  309  343  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760fcb14c]
0.00%     com.ps2x.runner  309  343  /vendor/lib64/egl/libEGL_adreno.so                                                                                          @plt
0.00%     com.ps2x.runner  309  343  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760e96ef0]
0.00%     com.ps2x.runner  309  343  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760a3aed0]
0.00%     com.ps2x.runner  309  343  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe761054b14]
0.00%     com.ps2x.runner  309  343  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe761054d84]
0.00%     com.ps2x.runner  309  343  /system/lib64/libui.so                                                                                                      android::GraphicBuffer::needsReallocation(unsigned int, unsigned int, int, unsigned int, unsigned long)
0.00%     com.ps2x.runner  309  343  /system/lib64/libgui.so                                                                                                     android::ConsumerBase::acquireBufferLocked(android::BufferItem*, long, unsigned long)
0.00%     com.ps2x.runner  309  343  /vendor/lib64/libc++.so                                                                                                     @plt
0.00%     com.ps2x.runner  309  343  /system/lib64/libgui.so                                                                                                     android::BufferQueueProducer::waitForFreeSlotThenRelock(android::BufferQueueProducer::FreeSlotCaller, std::__1::unique_lock<std::__1::mutex>&, int*) const
0.00%     com.ps2x.runner  309  343  /apex/com.android.runtime/lib64/bionic/libc.so                                                                              __swsetup
0.00%     com.ps2x.runner  309  343  /system/lib64/libEGL.so                                                                                                     android::egl_tls_t::getError()
0.00%     com.ps2x.runner  309  343  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760b04484]
0.00%     com.ps2x.runner  309  343  /vendor/lib64/egl/libGLESv2_adreno.so                                                                                       !!!0000!b9088632da7b9ee3ede9b667a6afca!a9ee82cd83!
0.00%     com.ps2x.runner  309  343  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe761a8f208]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+796be40]
0.00%     com.ps2x.runner  309  343  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  std::__ndk1::locale::locale(std::__ndk1::locale const&)
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+79691b8]
0.00%     com.ps2x.runner  309  343  /system/lib64/libgui.so                                                                                                     android::SurfaceControl::getLayerStateHandle() const
0.00%     com.ps2x.runner  309  343  /vendor/lib64/egl/eglSubDriverAndroid.so                                                                                    eglSubDriverAndroid.so[+1d6e0]
0.00%     com.ps2x.runner  309  343  /vendor/lib64/egl/libGLESv2_adreno.so                                                                                       !!!0000!5a0699c3ca72d2a4339ece5430f16e!a9ee82cd83!
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  sub_003623D8_0x3623d8(unsigned char*, R5900Context*, PS2Runtime*)
0.00%     com.ps2x.runner  309  343  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760e38534]
0.00%     com.ps2x.runner  309  343  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760e19218]
0.00%     com.ps2x.runner  309  343  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760e7b548]
0.00%     com.ps2x.runner  309  343  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760e7b1a4]
0.00%     com.ps2x.runner  309  343  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe76100ca3c]
0.00%     com.ps2x.runner  309  343  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760e19264]
0.00%     com.ps2x.runner  309  343  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe761054b38]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+796b4bc]
0.00%     com.ps2x.runner  309  343  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760daa6a4]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+1bf65f0]
0.00%     com.ps2x.runner  309  343  /system/lib64/libbinder.so                                                                                                  android::BpBinder::transact(unsigned int, android::Parcel const&, android::Parcel*, unsigned int)
0.00%     com.ps2x.runner  309  343  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe7610058ec]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+dead08]
0.00%     com.ps2x.runner  309  343  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760e1b754]
0.00%     com.ps2x.runner  309  343  /vendor/lib64/libgsl.so                                                                                                     gsl_timestamp_cmp
0.00%     com.ps2x.runner  309  343  /vendor/lib64/egl/eglSubDriverAndroid.so                                                                                    eglSubDriverAndroid.so[+dc4c]
0.00%     com.ps2x.runner  309  343  /vendor/lib64/egl/libGLESv2_adreno.so                                                                                       !!!0000!5076e583aa8765198a272b40557a10!a9ee82cd83!
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+796b4b8]
0.00%     com.ps2x.runner  309  343  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe761138998]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  PS2Runtime::findEeSyscallOverride(unsigned int, unsigned int&) const
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  EeScheduler::waitForEvent()
0.00%     GameThread       309  379  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760a2784c]
0.00%     com.ps2x.runner  309  343  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760e08774]
0.00%     com.ps2x.runner  309  343  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe7607eeaec]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+7968b7c]
0.00%     com.ps2x.runner  309  343  /system/lib64/libutils.so                                                                                                   android::Vector<android::Looper::Response>::do_destroy(void*, unsigned long) const
0.00%     com.ps2x.runner  309  343  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760b47128]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+574ca20]
0.00%     com.ps2x.runner  309  343  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760a3b040]
0.00%     com.ps2x.runner  309  343  /vendor/lib64/egl/libGLESv2_adreno.so                                                                                       !!!0000!1dd7245695ec75016eb4903eb72c59!a9ee82cd83!
0.00%     com.ps2x.runner  309  343  /system/lib64/libgui.so                                                                                                     android::Surface::query(int, int*) const
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+6461604]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+796912c]
0.00%     GameThread       309  379  /apex/com.android.runtime/lib64/bionic/libc.so                                                                              __aarch64_swp2_rel
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  sub_003625C0_0x3625c0(unsigned char*, R5900Context*, PS2Runtime*)
0.00%     com.ps2x.runner  309  343  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760a22138]
0.00%     com.ps2x.runner  309  343  /vendor/lib64/egl/libGLESv2_adreno.so                                                                                       !!!0000!925e7e653c113e6010429616d6358e!a9ee82cd83!
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+df312c]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+796d8d8]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  sub_003B86C0_0x3b86c0(unsigned char*, R5900Context*, PS2Runtime*)
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  sub_00364CD0_0x364cd0(unsigned char*, R5900Context*, PS2Runtime*)
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+796d98c]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+796c69c]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+79683e4]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+7968f14]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  sub_0038F738_0x38f738(unsigned char*, R5900Context*, PS2Runtime*)
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+7968c24]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+796b6c0]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  PS2Memory::read64(unsigned int)
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+6460f40]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  sub_00398018_0x398018(unsigned char*, R5900Context*, PS2Runtime*)
0.00%     com.ps2x.runner  309  343  /system/lib64/libgui.so                                                                                                     std::__1::pair<std::__1::__hash_iterator<std::__1::__hash_node<android::CallbackId, void*>*>, bool> std::__1::__hash_table<android::CallbackId, android::CallbackIdHash, std::__1::equal_to<android::CallbackId>, std::__1::allocator<android::CallbackId>>::__emplace_unique_key_args<android::CallbackId, android::CallbackId&>(android::CallbackId const&, android::CallbackId&)
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+69a1790]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  sub_00319E48_0x319e48(unsigned char*, R5900Context*, PS2Runtime*)
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+796aba0]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+796dd18]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  sub_00365FA8_0x365fa8(unsigned char*, R5900Context*, PS2Runtime*)
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  sub_00371DD8_0x371dd8(unsigned char*, R5900Context*, PS2Runtime*)
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+796c820]
0.00%     com.ps2x.runner  309  343  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760a220a8]
0.00%     com.ps2x.runner  309  343  /system/lib64/libutils.so                                                                                                   android::RefBase::incStrong(void const*) const
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+dead0c]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+796c7b0]
0.00%     com.ps2x.runner  309  343  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe75e7d73d0]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+dead28]
0.00%     com.ps2x.runner  309  343  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760aed1f0]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+796be00]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  sub_0031ABD0_0x31abd0(unsigned char*, R5900Context*, PS2Runtime*)
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+2496c80]
0.00%     GameThread       309  379  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760a277ec]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+796c81c]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+dead3c]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  sub_003B58A0_0x3b58a0(unsigned char*, R5900Context*, PS2Runtime*)
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+e459ec]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+796d5a4]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+683e940]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  EeScheduler::pollSemaphore(int)
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+7968450]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+dfbf24]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+796d878]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  sub_003A5508_0x3a5508(unsigned char*, R5900Context*, PS2Runtime*)
0.00%     com.ps2x.runner  309  343  /apex/com.android.runtime/lib64/bionic/libc.so                                                                              __aarch64_cas2_acq
0.00%     com.ps2x.runner  309  343  /vendor/lib64/egl/libGLESv2_adreno.so                                                                                       !!!0000!fc4939fc0ef9d9799c58f954050b9a!a9ee82cd83!
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  sub_00398038_0x398038(unsigned char*, R5900Context*, PS2Runtime*)
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  sub_003666F8_0x3666f8(unsigned char*, R5900Context*, PS2Runtime*)
0.00%     GameThread       309  379  /apex/com.android.runtime/bin/linker64                                                                                      [linker]pthread_mutex_lock
0.00%     com.ps2x.runner  309  344  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe7617a028c]
0.00%     com.ps2x.runner  309  344  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe761a83a54]
0.00%     com.ps2x.runner  309  344  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe761a8e664]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+618b2c0]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  PS2Memory::queueCompletedDmacCause(unsigned int)
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+dead04]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  sub_00320330_0x320330(unsigned char*, R5900Context*, PS2Runtime*)
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+61a87a0]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+796c238]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+796843c]
0.00%     GameThread       309  379  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760bce400]
