Cmdline: /system/bin/simpleperf record --app com.ps2x.runner --add-meta-info app_type=profileable --in-app --tracepoint-events /data/local/tmp/tracepoint_events --out-fd 3 --stop-signal-fd 4 -g --duration 30
Arch: arm64
Event: cpu-cycles (type 0, config 0)
Samples: 601798
Event count: 428955035635

Overhead  Command          Symbol
0.01%     GsWorker         libvulkan_freedreno.so[+ae467c]
0.01%     GsWorker         libvulkan_freedreno.so[+bcbd88]
0.01%     GsWorker         libvulkan_freedreno.so[+b7cdb8]
0.01%     GsWorker         libvulkan_freedreno.so[+c60700]
0.01%     GsWorker         libvulkan_freedreno.so[+ae633c]
0.01%     GsWorker         libvulkan_freedreno.so[+c63288]
0.01%     GameThread       libunwind::EHHeaderParser<libunwind::LocalAddressSpace>::findFDE(libunwind::LocalAddressSpace&, unsigned long, unsigned long, unsigned int, libunwind::CFI_Parser<libunwind::LocalAddressSpace>::FDE_Info*, libunwind::CFI_Parser<libunwind::LocalAddressSpace>::CIE_Info*)
0.01%     GsWorker         libvulkan_freedreno.so[+ab1784]
0.01%     GsWorker         libvulkan_freedreno.so[+b6c4d0]
0.01%     GsWorker         libvulkan_freedreno.so[+c17530]
0.01%     GsWorker         libvulkan_freedreno.so[+b86294]
0.01%     GsWorker         libvulkan_freedreno.so[+c41794]
0.01%     GsWorker         libvulkan_freedreno.so[+b81eb4]
0.01%     GsWorker         libvulkan_freedreno.so[+c60314]
0.01%     GsWorker         libvulkan_freedreno.so[+c5f734]
0.01%     GsWorker         libvulkan_freedreno.so[+ab1774]
0.01%     GsWorker         libvulkan_freedreno.so[+ae4684]
0.01%     GsWorker         libvulkan_freedreno.so[+c65b34]
0.01%     GsWorker         libvulkan_freedreno.so[+c5658c]
0.01%     GsWorker         libvulkan_freedreno.so[+b48a40]
0.01%     GsWorker         libvulkan_freedreno.so[+c1d0cc]
0.01%     GsWorker         libvulkan_freedreno.so[+c65b30]
0.01%     GsWorker         libvulkan_freedreno.so[+c60674]
0.01%     GsWorker         libvulkan_freedreno.so[+c63768]
0.01%     GsWorker         libvulkan_freedreno.so[+b6c210]
0.01%     GsWorker         ParallelGS::GSRenderer::emit_copy_vram(Vulkan::CommandBuffer&, unsigned int const*, unsigned int, bool)
0.01%     GsWorker         libvulkan_freedreno.so[+c1d020]
0.01%     GsWorker         libvulkan_freedreno.so[+c658a8]
0.01%     GsWorker         libvulkan_freedreno.so[+aed32c]
0.01%     GsWorker         libvulkan_freedreno.so[+b40d80]
0.01%     GameThread       ps2_e15::Trace::Trace(char const*, unsigned long, unsigned char const*, R5900Context const*, unsigned int, unsigned int, int)
0.01%     GsWorker         libvulkan_freedreno.so[+ab84ec]
0.01%     GsWorker         libvulkan_freedreno.so[+b6c34c]
0.01%     GsWorker         libvulkan_freedreno.so[+c38f6c]
0.01%     GsWorker         libvulkan_freedreno.so[+c60718]
0.01%     GsWorker         libvulkan_freedreno.so[+c1c408]
0.01%     GsWorker         libvulkan_freedreno.so[+c64b9c]
0.01%     AAudio_1         ma_linear_resampler_process_pcm_frames
0.01%     GsWorker         libvulkan_freedreno.so[+afbb6c]
0.01%     GsWorker         libvulkan_freedreno.so[+c1d0a8]
0.01%     GsWorker         libvulkan_freedreno.so[+b8887c]
0.01%     GsWorker         [kernel.kallsyms][+ffffffe760d1005c]
0.01%     GsWorker         libvulkan_freedreno.so[+b487c0]
0.01%     GsWorker         libvulkan_freedreno.so[+c632b4]
0.01%     GsWorker         libvulkan_freedreno.so[+b6c348]
0.01%     GsWorker         libvulkan_freedreno.so[+c65a84]
0.01%     GsWorker         libvulkan_freedreno.so[+c65218]
0.01%     GsWorker         libvulkan_freedreno.so[+c668f8]
0.01%     GsWorker         libvulkan_freedreno.so[+b4890c]
0.01%     GsWorker         libvulkan_freedreno.so[+af0b8c]
0.01%     GsWorker         libvulkan_freedreno.so[+b4544c]
0.01%     GsWorker         libvulkan_freedreno.so[+ab06a4]
0.01%     GsWorker         libvulkan_freedreno.so[+c289a0]
0.01%     GsWorker         libvulkan_freedreno.so[+b40e8c]
0.01%     GsWorker         libvulkan_freedreno.so[+c659ac]
0.01%     GsWorker         libvulkan_freedreno.so[+c41690]
0.01%     GsWorker         libvulkan_freedreno.so[+b41598]
0.01%     GsWorker         libvulkan_freedreno.so[+c441c0]
0.01%     GsWorker         libvulkan_freedreno.so[+b484b4]
0.01%     GsWorker         libvulkan_freedreno.so[+b46408]
0.01%     GsWorker         libvulkan_freedreno.so[+b777c0]
0.01%     GsWorker         libvulkan_freedreno.so[+c65c5c]
0.01%     GsWorker         libvulkan_freedreno.so[+c65aa8]
0.01%     GsWorker         libvulkan_freedreno.so[+b40d48]
0.01%     GsWorker         libvulkan_freedreno.so[+a9ddec]
0.01%     GsWorker         libvulkan_freedreno.so[+aee300]
0.01%     GsWorker         libvulkan_freedreno.so[+c65b7c]
0.01%     GsWorker         libvulkan_freedreno.so[+c60324]
0.01%     GsWorker         libvulkan_freedreno.so[+ab848c]
0.01%     GsWorker         libvulkan_freedreno.so[+c65c50]
0.01%     GsWorker         libvulkan_freedreno.so[+bcacc8]
0.01%     GsWorker         libvulkan_freedreno.so[+c65bf0]
0.01%     GsWorker         libvulkan_freedreno.so[+b862b0]
0.01%     GsWorker         libvulkan_freedreno.so[+ae4d98]
0.01%     GsWorker         libvulkan_freedreno.so[+b7a804]
0.01%     GsWorker         libvulkan_freedreno.so[+ae6dfc]
0.01%     GsWorker         libvulkan_freedreno.so[+ae62d4]
0.01%     GsWorker         libvulkan_freedreno.so[+c5f90c]
0.01%     GsWorker         libvulkan_freedreno.so[+c1c63c]
0.01%     GsWorker         libvulkan_freedreno.so[+c38bf8]
0.01%     GsWorker         libvulkan_freedreno.so[+c659cc]
0.01%     GsWorker         libvulkan_freedreno.so[+c38bf0]
0.01%     GsWorker         libvulkan_freedreno.so[+b47d10]
0.01%     GsWorker         libvulkan_freedreno.so[+aa0e30]
0.01%     GsWorker         libvulkan_freedreno.so[+c6071c]
0.01%     GsWorker         libvulkan_freedreno.so[+c1c664]
0.01%     GsWorker         libvulkan_freedreno.so[+c631bc]
0.01%     GsWorker         libvulkan_freedreno.so[+b40ce0]
0.01%     GsWorker         libvulkan_freedreno.so[+b47d38]
0.01%     GsWorker         libvulkan_freedreno.so[+b6c1c8]
0.01%     GsWorker         [kernel.kallsyms][+ffffffe760b45e38]
0.01%     GsWorker         libvulkan_freedreno.so[+a9f778]
0.01%     GsWorker         libvulkan_freedreno.so[+bd1784]
0.01%     GsWorker         libvulkan_freedreno.so[+c65b6c]
0.01%     GsWorker         libvulkan_freedreno.so[+c1750c]
0.01%     GsWorker         libvulkan_freedreno.so[+c63720]
0.01%     GsWorker         libvulkan_freedreno.so[+ae6334]
0.01%     GsWorker         libvulkan_freedreno.so[+c1e14c]
0.01%     GsWorker         libvulkan_freedreno.so[+bd0b5c]
0.01%     GsWorker         libvulkan_freedreno.so[+c6532c]
0.01%     GsWorker         libvulkan_freedreno.so[+c65ac8]
0.01%     GsWorker         libvulkan_freedreno.so[+bb38a8]
0.01%     GsWorker         [kernel.kallsyms][+ffffffe761a7962c]
0.01%     GsWorker         libvulkan_freedreno.so[+b79f64]
0.01%     GsWorker         libvulkan_freedreno.so[+c659dc]
0.01%     GsWorker         libvulkan_freedreno.so[+bb4fc8]
0.01%     GsWorker         libvulkan_freedreno.so[+c38f68]
0.01%     GsWorker         libvulkan_freedreno.so[+c417bc]
0.01%     GsWorker         libvulkan_freedreno.so[+c659d0]
0.01%     GsWorker         libvulkan_freedreno.so[+b48888]
0.01%     GsWorker         [kernel.kallsyms][+ffffffe760dd77e4]
0.01%     GsWorker         libvulkan_freedreno.so[+c1e63c]
0.01%     GsWorker         libvulkan_freedreno.so[+c6063c]
0.01%     GsWorker         libvulkan_freedreno.so[+bcfba4]
0.01%     GsWorker         [kernel.kallsyms][+ffffffe761a79574]
0.01%     GsWorker         libvulkan_freedreno.so[+b472c8]
0.01%     GsWorker         libvulkan_freedreno.so[+b4599c]
0.01%     GsWorker         libvulkan_freedreno.so[+c2899c]
0.01%     GsWorker         libvulkan_freedreno.so[+c18d1c]
0.01%     GsWorker         libvulkan_freedreno.so[+c1d3e0]
0.01%     GsWorker         libvulkan_freedreno.so[+ae9038]
0.01%     GsWorker         libvulkan_freedreno.so[+c60384]
0.01%     GsWorker         libvulkan_freedreno.so[+b48484]
0.01%     GsWorker         libvulkan_freedreno.so[+ab849c]
0.01%     GsWorker         libvulkan_freedreno.so[+c17b30]
0.01%     GsWorker         libvulkan_freedreno.so[+c1d0e4]
0.01%     GsWorker         libvulkan_freedreno.so[+bae3e8]
0.01%     GsWorker         libvulkan_freedreno.so[+b4892c]
0.01%     GsWorker         libvulkan_freedreno.so[+c1d224]
0.01%     GsWorker         libvulkan_freedreno.so[+b6c4ec]
0.01%     GsWorker         libvulkan_freedreno.so[+bd191c]
0.01%     GsWorker         libvulkan_freedreno.so[+c60714]
0.01%     GsWorker         libvulkan_freedreno.so[+c6073c]
0.01%     GsWorker         libvulkan_freedreno.so[+c176ac]
0.01%     GsWorker         libvulkan_freedreno.so[+c60698]
0.01%     GsWorker         libvulkan_freedreno.so[+c606a8]
0.01%     GsWorker         libvulkan_freedreno.so[+b40f54]
0.01%     GsWorker         libvulkan_freedreno.so[+b48a44]
0.01%     GsWorker         libvulkan_freedreno.so[+c42b48]
0.01%     GsWorker         libvulkan_freedreno.so[+c65c64]
0.01%     GsWorker         libvulkan_freedreno.so[+b41590]
0.01%     GsWorker         libvulkan_freedreno.so[+b4101c]
0.01%     GsWorker         libvulkan_freedreno.so[+c64e28]
0.01%     GsWorker         libvulkan_freedreno.so[+b48548]
0.01%     GsWorker         libvulkan_freedreno.so[+ab8138]
0.01%     GsWorker         libvulkan_freedreno.so[+c429a8]
0.01%     GsWorker         libvulkan_freedreno.so[+ab04dc]
0.01%     GsWorker         libvulkan_freedreno.so[+c63538]
0.01%     GsWorker         libvulkan_freedreno.so[+c631c8]
0.01%     GameThread       pthread_getspecific
0.01%     GsWorker         scudo::getMonotonicTimeFast()
0.01%     GsWorker         libvulkan_freedreno.so[+c65ae8]
0.01%     GsWorker         libvulkan_freedreno.so[+c643c8]
0.01%     GsWorker         libvulkan_freedreno.so[+c6e444]
0.01%     GsWorker         libvulkan_freedreno.so[+aee2fc]
0.01%     GsWorker         libvulkan_freedreno.so[+c42b10]
0.01%     GsWorker         libvulkan_freedreno.so[+b4850c]
0.01%     GsWorker         libvulkan_freedreno.so[+b40bdc]
0.01%     GsWorker         libvulkan_freedreno.so[+b6baa4]
0.01%     GsWorker         libvulkan_freedreno.so[+c26dd0]
0.01%     GsWorker         libvulkan_freedreno.so[+c18cc4]
0.01%     GsWorker         libvulkan_freedreno.so[+aebba8]
0.01%     GsWorker         libvulkan_freedreno.so[+c60644]
0.01%     GsWorker         libvulkan_freedreno.so[+af2704]
0.01%     GsWorker         libvulkan_freedreno.so[+b81ee0]
0.01%     GsWorker         libvulkan_freedreno.so[+c606d4]
0.01%     GsWorker         libvulkan_freedreno.so[+b6b95c]
0.01%     GsWorker         libvulkan_freedreno.so[+b41014]
0.01%     GsWorker         libvulkan_freedreno.so[+ae4680]
0.01%     GsWorker         libvulkan_freedreno.so[+bcc484]
0.01%     GsWorker         libvulkan_freedreno.so[+c650ac]
0.01%     GsWorker         libvulkan_freedreno.so[+c17b5c]
0.01%     GsWorker         libvulkan_freedreno.so[+b47d24]
0.01%     GsWorker         [kernel.kallsyms][+ffffffe761a79590]
0.01%     GsWorker         libvulkan_freedreno.so[+c173ac]
0.01%     GsWorker         [kernel.kallsyms][+ffffffe760d91838]
0.01%     GsWorker         libvulkan_freedreno.so[+c65ce8]
0.01%     GsWorker         libvulkan_freedreno.so[+aee2c0]
0.01%     GsWorker         libvulkan_freedreno.so[+b48c24]
0.01%     GsWorker         libvulkan_freedreno.so[+b7abc8]
0.01%     GsWorker         libvulkan_freedreno.so[+c417a0]
0.01%     GsWorker         libvulkan_freedreno.so[+b46884]
0.01%     GsWorker         libvulkan_freedreno.so[+b859bc]
0.01%     GsWorker         libvulkan_freedreno.so[+ab063c]
0.01%     GsWorker         libvulkan_freedreno.so[+c73c50]
0.01%     GsWorker         libvulkan_freedreno.so[+b6c4fc]
0.01%     GsWorker         libvulkan_freedreno.so[+b9c6a8]
0.01%     GsWorker         [kernel.kallsyms][+ffffffe761a7958c]
0.01%     GsWorker         libvulkan_freedreno.so[+b48a7c]
0.01%     GsWorker         libvulkan_freedreno.so[+b48a9c]
0.01%     GsWorker         libvulkan_freedreno.so[+b7a028]
0.01%     GsWorker         libvulkan_freedreno.so[+b817d4]
0.01%     GsWorker         [kernel.kallsyms][+ffffffe761a5db78]
0.01%     GameThread       sub_00362DE8_0x362de8(unsigned char*, R5900Context*, PS2Runtime*)
0.01%     GsWorker         libvulkan_freedreno.so[+b9b430]
0.01%     GsWorker         libvulkan_freedreno.so[+ab7f40]
0.01%     GsWorker         __vfprintf
0.01%     GsWorker         libvulkan_freedreno.so[+a96c60]
0.01%     GsWorker         libvulkan_freedreno.so[+c17070]
0.01%     GameThread       (anonymous namespace)::inRange(unsigned int, unsigned long, unsigned long, char const*, unsigned int)
0.01%     GsWorker         libvulkan_freedreno.so[+c60a0c]
0.01%     GsWorker         libvulkan_freedreno.so[+c60338]
0.01%     GsWorker         libvulkan_freedreno.so[+b48870]
0.01%     GsWorker         libvulkan_freedreno.so[+b6bad0]
0.01%     GameThread       sub_003A04F0_0x3a04f0(unsigned char*, R5900Context*, PS2Runtime*)
0.01%     GsWorker         libvulkan_freedreno.so[+b419c8]
0.01%     GsWorker         libvulkan_freedreno.so[+c6045c]
0.01%     GsWorker         libvulkan_freedreno.so[+b89914]
0.01%     GsWorker         libvulkan_freedreno.so[+b48904]
0.01%     GsWorker         libvulkan_freedreno.so[+c1769c]
0.01%     GsWorker         libvulkan_freedreno.so[+b85d90]
0.01%     GsWorker         libvulkan_freedreno.so[+c1d0c0]
0.01%     GsWorker         libvulkan_freedreno.so[+aefb84]
0.01%     GsWorker         libvulkan_freedreno.so[+b484d4]
0.01%     GsWorker         libvulkan_freedreno.so[+c1c690]
0.01%     GsWorker         libvulkan_freedreno.so[+aecc94]
0.01%     GsWorker         libvulkan_freedreno.so[+c1c1f8]
0.01%     GsWorker         libvulkan_freedreno.so[+c3b1f8]
0.01%     GsWorker         libvulkan_freedreno.so[+c65c60]
0.01%     GsWorker         libvulkan_freedreno.so[+b415a0]
0.01%     GsWorker         libvulkan_freedreno.so[+c65b48]
0.01%     GsWorker         libvulkan_freedreno.so[+c65a40]
0.01%     GsWorker         libvulkan_freedreno.so[+af2484]
0.01%     GsWorker         libvulkan_freedreno.so[+b40f84]
0.01%     GsWorker         libvulkan_freedreno.so[+c65cf0]
0.01%     GsWorker         libvulkan_freedreno.so[+b85dbc]
0.01%     GsWorker         libvulkan_freedreno.so[+b40d98]
0.01%     GsWorker         libvulkan_freedreno.so[+ae6704]
0.01%     GsWorker         libvulkan_freedreno.so[+ab8470]
0.01%     GsWorker         libvulkan_freedreno.so[+c65330]
0.01%     GsWorker         libvulkan_freedreno.so[+c65c58]
